id_siniestro,id_poliza,fecha_siniestro,tipo_siniestro,coste_siniestro
9664,941,2024-10-29,Robo,790.71
9665,3317,2023-04-26,Incendio,1287.75
9666,9041,2024-05-18,Accidente de tráfico,963.74
9667,428,2024-04-23,Accidente de tráfico,1155.28
9668,13732,2025-10-21,Responsabilidad civil,1121.28
9669,2090,2023-08-19,Responsabilidad civil,142.79
9670,4672,2024-08-21,Accidente de tráfico,2121.64
9671,6049,2024-11-25,Accidente de tráfico,983.2
9672,1992,2023-11-05,Accidente de tráfico,2439.31
9673,10275,2023-04-17,Incendio,1365.05
9674,10158,2024-11-14,Accidente de tráfico,400.54
9675,3970,2024-01-20,Accidente de tráfico,557.04
9676,5566,2023-06-25,Accidente de tráfico,78.98
9677,12464,2023-02-04,Daños por agua,1378.65
9678,3010,2023-04-04,Responsabilidad civil,2590.42
9679,2650,2024-04-08,Daños por agua,2711.39
9680,3707,2023-05-18,Accidente de tráfico,895.08
9681,13267,2023-04-01,Incendio,2000.62
9682,1667,2025-10-08,Daños por agua,104.08
9683,3995,2025-04-13,Responsabilidad civil,599.65
9684,7652,2025-06-23,Responsabilidad civil,479.79
9685,4822,2023-06-28,Incendio,1434.55
9686,2283,2024-08-28,Otros,545.91
9687,3278,2025-05-16,Otros,1429.89
9688,9914,2023-10-28,Accidente de tráfico,1548.27
9689,8278,2024-08-07,Daños por agua,2091.84
9690,12729,2022-11-05,Accidente de tráfico,1453.05
9691,1168,2025-04-09,Accidente de tráfico,903.54
9692,1561,2025-04-24,Incendio,1626.57
9693,7271,2024-12-02,Robo,1283.31
9694,5136,2022-12-25,Responsabilidad civil,359.06
9695,13930,2024-10-24,Incendio,1476.86
9696,1415,2023-08-16,Accidente de tráfico,1887.35
9697,6800,2025-06-09,Robo,1099.62
9698,3356,2025-06-14,Robo,855.44
9699,10069,2024-05-23,Daños por agua,1078.68
9700,7810,2024-05-12,Robo,751.76
9701,12187,2023-03-29,Otros,1079.46
9702,8756,2023-10-21,Responsabilidad civil,2405.58
9703,11588,2023-03-19,Accidente de tráfico,7.54
9704,2895,2022-11-30,Robo,911.43
9705,2037,2023-11-02,Accidente de tráfico,1435.34
9706,7479,2025-06-29,Daños por agua,616.29
9707,7951,2025-03-26,Incendio,1639.04
9708,7199,2025-02-07,Accidente de tráfico,546.86
9709,4309,2024-08-20,Accidente de tráfico,1182.81
9710,9678,2025-02-11,Daños por agua,1233.52
9711,14137,2025-01-10,Daños por agua,1382.42
9712,1625,2024-08-22,Responsabilidad civil,357.83
9713,12299,2023-08-23,Robo,1095.16
9714,886,2024-03-25,Daños por agua,1538.65
9715,10247,2025-05-06,Incendio,909.8
9716,7819,2024-01-26,Robo,1047.75
9717,112,2023-03-29,Robo,1473.26
9718,13444,2023-05-31,Robo,980.75
9719,14533,2023-10-09,Daños por agua,1030.84
9720,728,2022-11-08,Incendio,735.09
9721,13977,2025-09-02,Responsabilidad civil,405.4
9722,770,2024-10-27,Incendio,1552.73
9723,13349,2024-04-29,Responsabilidad civil,1688.98
9724,7638,2024-06-04,Responsabilidad civil,1551.37
9725,12176,2024-09-21,Otros,1359.84
9726,3385,2024-02-05,Daños por agua,58.83
9727,14708,2024-02-22,Responsabilidad civil,782.37
9728,2077,2023-11-16,Robo,1058.05
9729,4280,2024-10-17,Otros,959.98
9730,10241,2024-11-23,Accidente de tráfico,1454.91
9731,13984,2022-12-20,Robo,1835.4
9732,13463,2025-05-25,Incendio,529.88
9733,8816,2024-06-30,Otros,1948.59
9734,2777,2023-11-22,Robo,1092.34
9735,11742,2023-06-23,Robo,1913.12
9736,1606,2023-05-25,Incendio,807.01
9737,7821,2024-05-17,Responsabilidad civil,2577.86
9738,6741,2024-07-28,Accidente de tráfico,2526.59
9739,11725,2023-09-13,Otros,1545.39
9740,4691,2024-12-22,Accidente de tráfico,1883.18
9741,1617,2024-05-12,Accidente de tráfico,2028.37
9742,4803,2023-02-07,Accidente de tráfico,329.53
9743,4366,2024-08-30,Robo,967.42
9744,14175,2022-12-08,Accidente de tráfico,1592.33
9745,13653,2023-08-29,Incendio,1303.64
9746,2191,2023-04-13,Accidente de tráfico,919.98
9747,7658,2023-06-21,Responsabilidad civil,2271.57
9748,9752,2023-01-31,Daños por agua,244.36
9749,7391,2025-06-12,Accidente de tráfico,1975.32
9750,13975,2023-02-28,Accidente de tráfico,765.0
9751,6884,2024-02-02,Accidente de tráfico,916.33
9752,13908,2023-12-10,Responsabilidad civil,917.36
9753,11556,2023-05-18,Robo,2191.53
9754,9231,2023-08-19,Accidente de tráfico,781.26
9755,5729,2025-02-11,Daños por agua,1900.79
9756,7079,2023-02-24,Daños por agua,2280.97
9757,4571,2024-02-21,Accidente de tráfico,604.16
9758,11635,2024-03-22,Accidente de tráfico,1579.27
9759,896,2023-12-27,Accidente de tráfico,1110.55
9760,2789,2023-01-21,Accidente de tráfico,1555.55
9761,8989,2023-11-09,Accidente de tráfico,2437.63
9762,1452,2023-05-27,Accidente de tráfico,1764.73
9763,4098,2024-11-03,Incendio,1267.03
9764,10180,2023-12-21,Accidente de tráfico,837.3
9765,12237,2023-04-02,Incendio,270.51
9766,10117,2024-04-09,Daños por agua,1504.87
9767,8443,2023-11-24,Accidente de tráfico,200.4
9768,3929,2024-08-27,Daños por agua,949.92
9769,3459,2023-11-19,Robo,1214.83
9770,10080,2023-08-05,Accidente de tráfico,1003.32
9771,7170,2023-06-23,Robo,576.02
9772,12813,2024-05-12,Accidente de tráfico,1856.06
9773,1010,2024-05-21,Accidente de tráfico,2249.11
9774,1301,2025-03-25,Responsabilidad civil,1671.17
9775,6511,2023-05-29,Incendio,1533.52
9776,6614,2023-05-24,Otros,890.49
9777,4536,2024-12-08,Incendio,1112.17
9778,9910,2023-02-16,Accidente de tráfico,687.63
9779,9726,2025-06-19,Otros,946.33
9780,6886,2023-08-05,Incendio,914.45
9781,1864,2025-06-29,Robo,866.31
9782,13682,2022-11-08,Accidente de tráfico,846.1
9783,11885,2024-10-24,Accidente de tráfico,956.73
9784,10855,2024-02-07,Robo,1307.7
9785,10706,2023-12-25,Otros,1291.06
9786,11569,2023-02-23,Responsabilidad civil,560.04
9787,1668,2025-09-01,Accidente de tráfico,1605.11
9788,9530,2023-04-06,Incendio,1062.33
9789,2147,2024-01-24,Otros,1106.2
9790,7896,2025-09-06,Responsabilidad civil,1065.2
9791,5352,2025-01-06,Robo,548.05
9792,5005,2024-06-13,Daños por agua,652.74
9793,8499,2023-07-06,Accidente de tráfico,340.92
9794,11460,2025-05-26,Accidente de tráfico,1180.94
9795,1279,2025-08-30,Incendio,1008.53
9796,3877,2024-11-19,Accidente de tráfico,616.73
9797,9748,2024-12-22,Accidente de tráfico,1391.1
9798,4664,2023-08-14,Responsabilidad civil,521.75
9799,2545,2023-05-16,Accidente de tráfico,235.3
9800,12187,2025-07-11,Accidente de tráfico,2462.36
9801,7315,2024-12-16,Accidente de tráfico,1555.01
9802,2899,2024-01-11,Daños por agua,1218.47
9803,276,2024-03-09,Robo,1537.23
9804,13143,2023-08-19,Robo,1726.43
9805,9872,2025-01-10,Responsabilidad civil,1668.19
9806,6787,2023-04-22,Accidente de tráfico,1999.61
9807,4831,2023-07-09,Robo,1533.71
9808,2984,2025-03-31,Incendio,689.15
9809,8553,2023-05-06,Accidente de tráfico,1361.78
9810,6601,2025-06-26,Accidente de tráfico,451.87
9811,10032,2024-08-29,Responsabilidad civil,1576.1
9812,10773,2024-08-29,Daños por agua,1127.06
9813,3866,2023-01-21,Daños por agua,1274.59
9814,11133,2023-12-17,Accidente de tráfico,365.11
9815,2847,2025-10-10,Robo,526.45
9816,10560,2022-11-12,Accidente de tráfico,1714.61
9817,3654,2025-09-27,Robo,886.91
9818,7162,2022-12-06,Otros,666.72
9819,4768,2025-04-12,Accidente de tráfico,2769.64
9820,3832,2025-03-08,Otros,1038.21
9821,8794,2025-04-19,Accidente de tráfico,688.49
9822,9624,2023-10-09,Incendio,1831.29
9823,8877,2024-08-12,Incendio,1527.23
9824,7578,2025-02-12,Robo,2056.84
9825,5479,2024-09-21,Daños por agua,900.83
9826,3295,2022-12-29,Robo,1658.91
9827,12625,2023-02-04,Accidente de tráfico,542.69
9828,6083,2024-10-24,Incendio,2162.92
9829,11310,2023-06-07,Incendio,1579.42
9830,3704,2023-02-20,Daños por agua,1745.03
9831,5609,2024-05-18,Incendio,1406.48
9832,1466,2025-10-07,Accidente de tráfico,896.59
9833,5924,2023-03-08,Accidente de tráfico,1567.84
9834,801,2025-01-30,Daños por agua,228.19
9835,3641,2023-12-09,Accidente de tráfico,1373.17
9836,4384,2025-07-25,Robo,1946.53
9837,13465,2024-10-18,Incendio,1698.01
9838,14809,2024-01-07,Responsabilidad civil,1256.57
9839,9632,2023-12-01,Responsabilidad civil,1183.86
9840,13974,2022-12-28,Accidente de tráfico,1249.84
9841,978,2023-01-29,Accidente de tráfico,1503.41
9842,11676,2023-01-26,Accidente de tráfico,1177.59
9843,13978,2024-03-01,Otros,1681.61
9844,6996,2023-11-22,Otros,1574.6
9845,8488,2025-09-26,Accidente de tráfico,1572.1
9846,11896,2023-11-17,Robo,896.92
9847,5922,2025-07-18,Responsabilidad civil,1513.94
9848,5824,2023-03-14,Accidente de tráfico,1680.27
9849,12633,2025-09-01,Accidente de tráfico,2075.34
9850,3108,2023-07-03,Accidente de tráfico,1477.7
9851,8641,2023-05-10,Responsabilidad civil,1845.69
9852,5614,2023-07-05,Incendio,160.63
9853,1981,2024-08-03,Robo,854.13
9854,12444,2024-02-01,Accidente de tráfico,650.42
9855,3845,2025-04-17,Responsabilidad civil,2028.14
9856,878,2023-08-09,Daños por agua,1955.7
9857,13236,2023-10-04,Accidente de tráfico,33.06
9858,13924,2023-06-23,Accidente de tráfico,1301.19
9859,8384,2024-09-11,Accidente de tráfico,254.4
9860,805,2023-07-08,Robo,1800.22
9861,14478,2024-01-29,Robo,1255.11
9862,11506,2025-07-06,Robo,967.99
9863,11277,2024-02-15,Otros,1076.32
9864,11767,2025-09-24,Daños por agua,797.42
9865,9024,2025-07-04,Incendio,1724.16
9866,8963,2025-09-02,Robo,1524.22
9867,13852,2024-05-04,Accidente de tráfico,545.59
9868,9859,2022-12-17,Daños por agua,147.97
9869,7639,2023-10-04,Robo,829.49
9870,172,2024-12-15,Responsabilidad civil,741.42
9871,14340,2025-04-09,Accidente de tráfico,1188.36
9872,3148,2023-09-14,Accidente de tráfico,117.94
9873,4352,2024-02-10,Responsabilidad civil,1682.58
9874,3828,2024-11-10,Daños por agua,949.73
9875,7755,2024-08-14,Responsabilidad civil,2170.14
9876,11400,2025-08-05,Daños por agua,1918.07
9877,12653,2024-01-02,Daños por agua,835.68
9878,11757,2025-06-17,Accidente de tráfico,2184.83
9879,2911,2025-04-20,Accidente de tráfico,850.12
9880,11104,2024-03-06,Robo,454.35
9881,335,2023-08-05,Otros,1904.47
9882,1629,2023-08-12,Robo,1665.83
9883,498,2023-06-16,Otros,584.07
9884,13522,2024-03-03,Accidente de tráfico,188.63
9885,11038,2023-08-30,Incendio,1521.77
9886,4722,2024-10-28,Daños por agua,1593.78
9887,8048,2024-11-01,Robo,1579.45
9888,7568,2025-07-23,Accidente de tráfico,34.93
9889,14923,2024-01-27,Responsabilidad civil,1577.0
9890,6161,2023-08-01,Daños por agua,712.92
9891,3799,2023-06-26,Daños por agua,1084.32
9892,11586,2025-07-15,Robo,410.8
9893,4004,2024-07-24,Accidente de tráfico,995.1
9894,10817,2024-09-10,Responsabilidad civil,1077.56
9895,8275,2023-01-31,Otros,2282.42
9896,10311,2024-06-06,Responsabilidad civil,585.76
9897,1161,2024-01-15,Robo,305.11
9898,14335,2025-02-22,Accidente de tráfico,1408.72
9899,5351,2023-11-25,Accidente de tráfico,533.44
9900,7379,2023-11-03,Incendio,956.99
9901,7835,2024-04-11,Responsabilidad civil,2166.7
9902,4110,2023-05-02,Daños por agua,470.05
9903,11667,2024-01-13,Accidente de tráfico,1195.5
9904,169,2024-05-05,Robo,1084.02
9905,11457,2024-01-13,Accidente de tráfico,1335.05
9906,13544,2025-09-04,Daños por agua,131.91
9907,3441,2024-07-14,Responsabilidad civil,689.29
9908,7609,2023-05-21,Accidente de tráfico,910.28
9909,5000,2024-06-21,Accidente de tráfico,1171.21
9910,4784,2022-12-26,Daños por agua,1816.41
9911,11985,2024-03-09,Accidente de tráfico,847.96
9912,1388,2024-04-09,Robo,1211.32
9913,14215,2023-10-15,Accidente de tráfico,485.76
9914,5042,2024-12-14,Accidente de tráfico,1153.06
9915,3956,2024-05-11,Accidente de tráfico,1045.7
9916,13293,2024-04-28,Daños por agua,955.56
9917,8528,2024-04-20,Daños por agua,1479.7
9918,10634,2025-02-12,Incendio,776.24
9919,3529,2024-12-09,Daños por agua,1595.69
9920,14810,2024-04-02,Robo,313.52
9921,14178,2025-03-30,Accidente de tráfico,1226.17
9922,3847,2025-04-27,Accidente de tráfico,301.78
9923,8666,2023-03-26,Accidente de tráfico,1330.66
9924,5211,2025-07-09,Daños por agua,1743.63
9925,14421,2025-01-24,Otros,1369.99
9926,11810,2025-03-22,Incendio,1393.23
9927,8115,2023-01-29,Robo,1843.85
9928,7352,2023-10-01,Accidente de tráfico,1889.52
9929,13176,2023-12-15,Accidente de tráfico,1169.99
9930,7565,2024-10-26,Accidente de tráfico,2363.53
9931,8223,2024-10-07,Accidente de tráfico,1671.98
9932,13288,2025-09-21,Accidente de tráfico,1068.0
9933,12753,2023-11-20,Accidente de tráfico,2180.14
9934,2659,2023-12-23,Accidente de tráfico,799.33
9935,1684,2025-06-09,Robo,751.48
9936,8046,2025-04-08,Daños por agua,1282.32
9937,12277,2024-04-19,Otros,1645.0
9938,10515,2025-03-04,Robo,2192.38
9939,12940,2024-03-27,Accidente de tráfico,235.16
9940,4521,2023-09-18,Incendio,1074.27
9941,12957,2025-10-22,Accidente de tráfico,1656.49
9942,8649,2025-05-25,Otros,1635.68
9943,14382,2023-04-05,Accidente de tráfico,698.76
9944,6215,2023-05-05,Robo,989.12
9945,14382,2023-02-11,Incendio,872.3
9946,3855,2023-10-06,Otros,265.53
9947,11524,2023-01-17,Daños por agua,1845.01
9948,3121,2025-01-29,Otros,1058.54
9949,7528,2023-09-12,Accidente de tráfico,1126.78
9950,8958,2023-06-07,Accidente de tráfico,952.62
9951,7839,2023-03-01,Accidente de tráfico,1242.44
9952,6346,2023-08-10,Accidente de tráfico,1661.9
9953,6368,2023-04-05,Accidente de tráfico,245.23
9954,13476,2024-08-17,Accidente de tráfico,1768.22
9955,2169,2023-03-31,Accidente de tráfico,1189.56
9956,872,2025-07-27,Accidente de tráfico,1365.18
9957,7982,2024-09-26,Robo,348.18
9958,2522,2024-08-06,Otros,754.73
9959,3616,2023-05-29,Robo,2141.64
9960,3100,2024-04-30,Robo,387.83
9961,10441,2023-03-16,Accidente de tráfico,830.74
9962,5359,2025-04-04,Robo,132.65
9963,6963,2024-10-01,Robo,863.09
9964,6818,2023-09-11,Robo,175.44
9965,13906,2025-09-13,Responsabilidad civil,1371.56
9966,1881,2023-03-29,Daños por agua,1058.62
9967,2992,2025-07-14,Daños por agua,876.39
9968,8941,2022-12-10,Accidente de tráfico,2346.23
9969,3419,2023-06-11,Incendio,1986.86
9970,12557,2025-07-11,Otros,2285.37
9971,8568,2025-08-18,Robo,154.65
9972,2098,2025-05-15,Otros,1236.61
9973,5373,2025-01-05,Accidente de tráfico,2111.68
9974,12618,2025-07-08,Accidente de tráfico,1025.74
9975,3804,2023-11-15,Responsabilidad civil,1754.99
9976,10265,2023-09-29,Robo,711.73
9977,190,2023-03-20,Accidente de tráfico,1231.5
9978,1721,2023-06-04,Robo,1048.02
9979,14972,2024-09-02,Accidente de tráfico,2423.66
9980,6974,2024-03-14,Robo,1905.44
9981,2338,2023-06-01,Responsabilidad civil,1396.64
9982,10197,2025-08-04,Incendio,1578.92
9983,5158,2024-12-10,Accidente de tráfico,1157.37
9984,11385,2023-03-22,Accidente de tráfico,2471.5
9985,8554,2022-10-27,Robo,2201.4
9986,12467,2023-01-18,Accidente de tráfico,852.15
9987,9271,2024-09-14,Accidente de tráfico,1478.71
9988,11818,2024-01-08,Accidente de tráfico,1595.26
9989,4252,2025-05-30,Daños por agua,1216.09
9990,845,2025-02-19,Robo,1175.06
9991,4433,2025-02-23,Daños por agua,960.26
9992,5979,2025-08-16,Otros,531.22
9993,5587,2025-08-05,Daños por agua,3210.05
9994,2796,2025-02-07,Responsabilidad civil,610.41
9995,7968,2024-11-07,Responsabilidad civil,221.16
9996,10181,2023-02-19,Daños por agua,1576.04
9997,3576,2022-11-08,Accidente de tráfico,797.96
9998,12951,2024-04-30,Accidente de tráfico,2474.11
9999,8981,2023-11-26,Otros,2111.59
10000,11296,2025-01-14,Accidente de tráfico,504.84
10001,14763,2024-01-21,Accidente de tráfico,1187.15
10002,6893,2022-12-21,Robo,1556.02
10003,4384,2023-12-24,Responsabilidad civil,210.88
10004,3604,2023-11-11,Incendio,1420.05
10005,14988,2025-03-06,Otros,274.6
10006,11480,2023-01-15,Accidente de tráfico,1351.94
10007,3089,2023-01-21,Otros,2132.27
10008,11017,2025-02-12,Robo,462.78
10009,11351,2024-06-07,Daños por agua,1140.8
10010,716,2024-07-21,Accidente de tráfico,1391.9
10011,11534,2024-07-23,Robo,1085.22
10012,1714,2024-03-21,Daños por agua,1210.32
10013,14945,2025-01-08,Daños por agua,2236.88
10014,10180,2025-08-08,Accidente de tráfico,693.38
10015,4704,2023-02-22,Accidente de tráfico,1813.27
10016,9275,2024-02-25,Daños por agua,874.5
10017,13254,2023-09-14,Accidente de tráfico,586.04
10018,13905,2025-06-17,Daños por agua,96.97
10019,456,2023-11-14,Robo,1487.62
10020,3298,2024-06-03,Daños por agua,629.6
10021,8228,2023-06-23,Responsabilidad civil,1955.14
10022,3827,2023-06-08,Accidente de tráfico,1387.91
10023,4307,2023-11-04,Robo,1715.76
10024,3549,2023-11-03,Otros,243.46
10025,9373,2025-06-05,Accidente de tráfico,1637.8
10026,10990,2023-09-17,Daños por agua,860.17
10027,1258,2024-06-14,Accidente de tráfico,2016.68
10028,478,2023-12-27,Responsabilidad civil,1272.86
10029,6173,2024-08-22,Accidente de tráfico,1544.48
10030,4350,2025-04-02,Daños por agua,1245.29
10031,12342,2024-04-19,Otros,920.99
10032,14354,2023-12-14,Otros,275.65
10033,2503,2025-03-24,Daños por agua,2063.5
10034,10145,2025-09-15,Accidente de tráfico,1240.93
10035,729,2024-02-19,Incendio,2486.32
10036,5605,2024-08-24,Accidente de tráfico,1194.74
10037,11631,2024-05-05,Robo,1022.45
10038,6592,2025-10-09,Otros,1013.07
10039,14856,2025-03-17,Incendio,638.09
10040,10682,2023-06-04,Daños por agua,1393.08
10041,569,2022-11-17,Accidente de tráfico,762.69
10042,14506,2024-05-10,Incendio,184.57
10043,4609,2024-02-03,Responsabilidad civil,465.17
10044,9679,2025-01-14,Incendio,1240.37
10045,8059,2025-03-09,Accidente de tráfico,447.44
10046,7647,2025-01-16,Responsabilidad civil,1046.7
10047,1975,2024-05-09,Accidente de tráfico,2791.4
10048,11251,2023-01-12,Otros,1186.05
10049,2204,2024-10-20,Daños por agua,982.81
10050,3256,2023-09-19,Accidente de tráfico,2204.11
10051,14549,2023-06-15,Robo,1085.77
10052,5866,2024-05-19,Robo,1418.31
10053,13840,2024-10-13,Responsabilidad civil,797.05
10054,3705,2025-05-15,Otros,1879.3
10055,802,2023-03-10,Otros,78.52
10056,10710,2024-07-20,Daños por agua,2423.56
10057,13837,2023-08-07,Incendio,654.76
10058,9700,2025-08-17,Incendio,1101.83
10059,6085,2025-07-20,Accidente de tráfico,787.91
10060,6573,2025-06-13,Robo,572.24
10061,10414,2025-09-18,Incendio,376.54
10062,4994,2023-01-21,Responsabilidad civil,61.22
10063,8235,2024-11-10,Accidente de tráfico,132.75
10064,3186,2024-11-03,Accidente de tráfico,858.99
10065,9858,2023-07-09,Robo,1471.69
10066,5777,2024-07-31,Robo,662.03
10067,1309,2025-05-23,Robo,1171.58
10068,9338,2023-05-12,Incendio,1953.9
10069,261,2024-05-13,Robo,733.18
10070,10150,2023-08-10,Accidente de tráfico,705.99
10071,6660,2023-09-16,Daños por agua,2260.4
10072,13873,2023-05-13,Daños por agua,1951.22
10073,11209,2022-12-25,Daños por agua,1135.85
10074,8982,2025-05-17,Daños por agua,690.21
10075,6373,2025-06-03,Robo,2681.43
10076,9683,2025-08-01,Robo,866.5
10077,11411,2024-07-14,Robo,1760.53
10078,10380,2024-08-04,Robo,1892.26
10079,4772,2023-06-09,Robo,1320.92
10080,11769,2024-09-26,Robo,1408.13
10081,11095,2023-05-20,Daños por agua,639.33
10082,225,2024-04-05,Robo,920.32
10083,10508,2022-12-16,Accidente de tráfico,203.56
10084,5368,2024-11-19,Otros,1905.27
10085,6684,2022-11-11,Robo,2134.77
10086,3336,2023-02-09,Daños por agua,789.09
10087,8891,2023-05-23,Daños por agua,2213.9
10088,1021,2022-12-21,Daños por agua,1436.49
10089,12102,2022-11-13,Robo,3121.2
10090,13502,2025-02-25,Daños por agua,891.43
10091,8994,2024-01-09,Accidente de tráfico,965.93
10092,3097,2023-01-04,Robo,2095.92
10093,6082,2024-11-01,Incendio,1181.61
10094,4559,2024-05-14,Incendio,591.83
10095,12763,2025-01-08,Daños por agua,843.65
10096,3220,2024-12-28,Robo,1778.52
10097,6855,2023-07-01,Responsabilidad civil,2204.68
10098,10468,2023-05-15,Accidente de tráfico,1909.31
10099,9079,2023-06-08,Accidente de tráfico,1393.59
10100,429,2024-11-07,Accidente de tráfico,1299.25
10101,9406,2023-05-10,Accidente de tráfico,575.79
10102,3286,2025-09-14,Accidente de tráfico,898.29
10103,9403,2024-02-22,Accidente de tráfico,1906.88
10104,10214,2024-12-29,Accidente de tráfico,753.92
10105,7955,2024-03-06,Accidente de tráfico,2448.35
10106,14635,2025-05-02,Robo,1034.7
10107,9192,2025-06-09,Incendio,1592.93
10108,10527,2023-10-07,Robo,329.96
10109,6182,2023-01-31,Responsabilidad civil,854.15
10110,8025,2024-12-01,Accidente de tráfico,1051.19
10111,9174,2024-12-31,Daños por agua,982.78
10112,8902,2024-03-27,Incendio,298.21
10113,5335,2024-12-17,Accidente de tráfico,587.44
10114,13507,2024-10-25,Incendio,929.51
10115,1393,2024-12-17,Daños por agua,938.55
10116,7309,2025-08-17,Accidente de tráfico,494.97
10117,11050,2024-11-14,Incendio,1234.63
10118,3008,2023-09-08,Accidente de tráfico,256.27
10119,10816,2023-12-23,Robo,70.94
10120,14977,2023-01-15,Accidente de tráfico,1387.02
10121,12867,2024-04-22,Responsabilidad civil,1759.25
10122,943,2023-10-21,Robo,1128.48
10123,10626,2025-02-09,Robo,173.59
10124,7820,2024-07-01,Accidente de tráfico,1695.4
10125,956,2024-11-07,Daños por agua,2039.1
10126,10359,2025-10-06,Daños por agua,630.05
10127,1606,2024-07-14,Robo,508.98
